Close_Diff,High_Diff,Low_Diff,Open_Diff,Day_of_Week,Day_of_Month,Month,MA_50_Diff,MA_200_Diff,EMA_9_Diff,EMA_50_Diff,EMA_100_Diff,MACD,MACD_Signal,RSI,Date,model_smart_dumb_spread_close,model_percent_bearish_close
0.222,0.485,1.067,1.147,2.0,16.0,1.0,-0.476,-4.77,1.372,-0.066,-2.392,-2.931,-23.16,74.176,2019-01-16,0.1,0.17
0.759,0.735,-0.242,-0.209,3.0,17.0,1.0,0.347,-3.985,1.692,0.661,-1.588,2.419,-18.044,74.068,2019-01-17,0.07,0.24
1.318,1.15,1.582,1.609,4.0,18.0,1.0,1.695,-2.636,2.377,1.877,-0.261,9.355,-12.564,77.418,2019-01-18,0.02,0.27
-1.416,-0.657,-1.145,0.249,1.0,22.0,1.0,0.376,-4.105,0.78,0.45,-1.667,11.667,-7.718,67.803,2019-01-22,0.01,0.17
0.22,-0.176,-0.168,-0.542,2.0,23.0,1.0,0.728,-3.882,0.799,0.642,-1.415,13.807,-3.413,68.04,2019-01-23,0.03,0.19
0.138,-0.226,0.542,-0.176,3.0,24.0,1.0,0.989,-3.745,0.748,0.748,-1.251,15.617,0.393,82.611,2019-01-24,0.02,0.21
0.849,0.951,1.154,0.705,4.0,25.0,1.0,1.909,-2.873,1.267,1.521,-0.391,18.646,4.044,78.08,2019-01-25,-0.05,0.27
-0.785,-1.026,-1.252,-0.469,0.0,28.0,1.0,1.196,-3.687,0.389,0.713,-1.161,19.138,7.062,69.644,2019-01-28,-0.1,0.24
-0.146,0.225,0.266,-0.003,1.0,29.0,1.0,1.114,-3.834,0.195,0.546,-1.283,18.999,9.45,64.989,2019-01-29,-0.12,0.27
1.555,1.49,0.657,0.33,2.0,30.0,1.0,2.643,-2.249,1.378,1.988,0.263,21.948,11.949,69.273,2019-01-30,-0.12,0.33
0.86,0.688,1.144,1.201,3.0,31.0,1.0,3.493,-1.382,1.775,2.713,1.091,25.847,14.729,70.613,2019-01-31,-0.16,0.27
0.09,0.285,0.681,0.627,4.0,1.0,2.0,3.601,-1.291,1.491,2.69,1.156,28.801,17.543,70.987,2019-02-01,-0.19,0.25
0.678,0.307,0.069,0.154,0.0,4.0,2.0,4.225,-0.612,1.723,3.214,1.785,32.25,20.485,76.601,2019-02-04,-0.23,0.32
0.471,0.513,0.937,0.807,1.0,5.0,2.0,4.604,-0.149,1.747,3.524,2.201,35.609,23.51,75.224,2019-02-05,-0.23,0.27
-0.222,-0.033,0.004,0.246,2.0,6.0,2.0,4.331,-0.383,1.222,3.179,1.944,37.348,26.277,72.843,2019-02-06,-0.29,0.32
-0.936,-0.685,-1.354,-0.641,3.0,7.0,2.0,3.373,-1.338,0.231,2.176,0.998,36.247,28.271,63.555,2019-02-07,-0.31,0.25
0.068,-0.414,-0.202,-0.926,4.0,8.0,2.0,3.413,-1.283,0.239,2.154,1.043,35.117,29.64,58.238,2019-02-08,-0.23,0.33
0.071,0.369,0.819,0.744,0.0,11.0,2.0,3.461,-1.224,0.248,2.136,1.092,33.984,30.509,70.267,2019-02-11,-0.22,0.37
1.289,1.109,0.696,0.376,1.0,12.0,2.0,4.689,0.05,1.214,3.249,2.304,35.496,31.506,74.224,2019-02-12,-0.25,0.44
0.302,0.497,0.956,1.017,2.0,13.0,2.0,4.966,0.336,1.209,3.402,2.547,36.938,32.593,74.763,2019-02-13,-0.28,0.35
-0.265,-0.143,-0.633,-0.247,3.0,14.0,2.0,4.723,0.053,0.757,3.021,2.242,37.065,33.487,69.428,2019-02-14,-0.3,0.33
1.088,0.644,1.062,0.61,4.0,15.0,2.0,5.759,1.107,1.46,3.906,3.229,39.124,34.615,80.308,2019-02-15,-0.32,0.41
0.15,0.42,0.255,0.328,1.0,19.0,2.0,5.843,1.229,1.286,3.891,3.307,40.624,35.816,82.105,2019-02-19,-0.34,0.33
0.178,0.091,0.245,0.353,2.0,20.0,2.0,5.946,1.376,1.169,3.902,3.41,41.73,36.999,78.546,2019-02-20,-0.31,0.33
-0.353,-0.298,-0.343,0.043,3.0,21.0,2.0,5.511,1.007,0.655,3.422,3.007,41.337,37.867,71.025,2019-02-21,-0.3,0.33
0.641,0.454,0.527,0.015,4.0,22.0,2.0,6.002,1.616,1.031,3.879,3.553,41.978,38.689,73.448,2019-02-22,-0.32,0.41
0.123,0.69,0.571,0.852,0.0,25.0,2.0,6.004,1.715,0.922,3.841,3.599,42.276,39.406,71.104,2019-02-25,-0.28,0.38
-0.079,-0.369,-0.197,-0.428,1.0,26.0,2.0,5.827,1.62,0.675,3.617,3.453,41.851,39.895,67.767,2019-02-26,-0.3,0.33
-0.054,-0.263,-0.514,-0.174,2.0,27.0,2.0,5.674,1.554,0.497,3.425,3.333,40.921,40.1,69.783,2019-02-27,-0.29,0.38
-0.283,-0.073,0.266,0.022,3.0,28.0,2.0,5.275,1.265,0.172,3.027,2.999,39.096,39.899,78.855,2019-02-28,-0.29,0.37
0.69,0.512,0.175,0.363,4.0,1.0,3.0,5.739,1.928,0.684,3.547,3.591,38.752,39.67,81.251,2019-03-01,-0.34,0.4
-0.388,0.316,-0.707,0.577,0.0,4.0,3.0,5.196,1.532,0.238,3.047,3.151,37.173,39.171,75.581,2019-03-04,-0.34,0.35
-0.113,-0.726,0.553,-0.709,1.0,5.0,3.0,4.886,1.408,0.1,2.822,2.981,35.26,38.388,67.213,2019-03-05,-0.34,0.35
-0.652,-0.221,-0.513,-0.148,2.0,6.0,3.0,4.042,0.751,-0.445,2.098,2.298,31.908,37.092,56.561,2019-03-06,-0.32,0.3
-0.813,-0.825,-1.069,-0.851,3.0,7.0,3.0,3.014,-0.068,-1.014,1.245,1.468,27.121,35.098,51.028,2019-03-07,-0.29,0.32
-0.213,-0.835,-0.614,-1.292,4.0,8.0,3.0,2.521,-0.284,-0.984,0.993,1.232,22.595,32.597,37.64,2019-03-08,-0.24,0.25
1.467,1.453,0.931,0.616,0.0,11.0,3.0,3.703,1.155,0.38,2.329,2.607,22.0,30.478,51.056,2019-03-11,-0.21,0.35
0.295,0.514,1.424,1.446,1.0,12.0,3.0,3.77,1.436,0.539,2.514,2.837,21.939,28.77,51.995,2019-03-12,-0.26,0.33
0.695,0.819,0.468,0.446,2.0,13.0,3.0,4.202,2.101,0.98,3.062,3.438,23.189,27.654,59.982,2019-03-13,-0.31,0.41
-0.087,-0.221,0.131,0.379,3.0,14.0,3.0,3.904,2.001,0.716,2.861,3.288,23.709,26.865,54.786,2019-03-14,-0.31,0.35
0.498,0.559,0.261,0.015,4.0,15.0,3.0,4.16,2.463,0.966,3.212,3.693,24.963,26.485,57.503,2019-03-15,-0.34,0.38
0.371,0.165,0.398,0.421,0.0,18.0,3.0,4.242,2.804,1.066,3.429,3.968,26.496,26.487,60.61,2019-03-18,-0.37,0.4
-0.013,0.6,0.045,0.643,1.0,19.0,3.0,4.017,2.769,0.842,3.283,3.877,27.365,26.663,60.991,2019-03-19,-0.37,0.38
-0.294,-0.311,-0.384,-0.332,2.0,20.0,3.0,3.539,2.466,0.439,2.88,3.522,27.069,26.744,60.841,2019-03-20,-0.36,0.32
1.085,0.59,0.176,-0.41,3.0,21.0,3.0,4.378,3.494,1.207,3.768,4.468,28.974,27.19,63.144,2019-03-21,-0.39,0.41
-1.897,-0.495,-0.6,0.88,4.0,22.0,3.0,2.375,1.618,-0.563,1.832,2.568,25.814,26.915,51.66,2019-03-22,-0.34,0.32
-0.084,-1.278,-0.552,-1.705,0.0,25.0,3.0,2.148,1.531,-0.518,1.681,2.437,22.858,26.103,51.836,2019-03-25,-0.36,0.33
0.718,0.715,0.681,0.595,1.0,26.0,3.0,2.689,2.225,0.159,2.289,3.071,21.884,25.259,59.83,2019-03-26,-0.35,0.46
-0.464,-0.152,-0.58,0.251,2.0,27.0,3.0,2.076,1.764,-0.246,1.761,2.567,19.827,24.173,62.287,2019-03-27,-0.33,0.32
0.359,-0.207,0.396,-0.366,3.0,28.0,3.0,2.28,2.109,0.09,2.03,2.858,18.794,23.097,65.471,2019-03-28,-0.33,0.32
0.673,0.579,0.731,0.672,4.0,29.0,3.0,2.78,2.756,0.607,2.58,3.438,19.282,22.334,62.017,2019-03-29,-0.35,0.38
1.157,1.177,1.043,0.72,0.0,1.0,4.0,3.73,3.852,1.395,3.549,4.452,22.06,22.279,65.951,2019-04-01,-0.34,0.37
0.002,0.122,0.355,0.688,1.0,2.0,4.0,3.595,3.839,1.117,3.412,4.366,23.99,22.621,62.927,2019-04-02,-0.34,0.32
0.215,0.43,0.225,0.274,2.0,3.0,4.0,3.634,4.028,1.063,3.477,4.48,25.72,23.241,64.651,2019-04-03,-0.4,0.33
0.208,-0.138,0.069,-0.073,3.0,4.0,4.0,3.668,4.21,1.015,3.533,4.586,27.26,24.045,63.325,2019-04-04,-0.42,0.35
0.464,0.415,0.553,0.354,4.0,5.0,4.0,3.939,4.629,1.178,3.822,4.927,29.221,25.08,63.814,2019-04-05,-0.46,0.41
0.105,0.094,-0.077,0.149,0.0,8.0,4.0,3.88,4.707,1.025,3.769,4.927,30.665,26.197,64.423,2019-04-08,-0.53,0.41
-0.607,-0.313,-0.259,-0.065,1.0,9.0,4.0,3.13,4.103,0.337,3.057,4.261,30.047,26.967,61.818,2019-04-09,-0.54,0.35
0.348,0.098,0.202,-0.18,2.0,10.0,4.0,3.294,4.412,0.546,3.26,4.501,30.018,27.577,58.024,2019-04-10,-0.53,0.41
0.004,0.128,0.099,0.366,3.0,11.0,4.0,3.154,4.386,0.44,3.136,4.416,29.662,27.994,78.513,2019-04-11,-0.54,0.46
0.661,0.592,0.568,0.309,4.0,12.0,4.0,3.65,4.982,0.875,3.624,4.944,30.568,28.509,82.004,2019-04-12,-0.57,0.44
-0.063,-0.032,-0.065,0.257,0.0,15.0,4.0,3.453,4.887,0.65,3.423,4.787,30.783,28.964,78.639,2019-04-15,-0.56,0.44
0.051,0.222,0.146,0.135,1.0,16.0,4.0,3.376,4.903,0.56,3.336,4.74,30.719,29.315,86.191,2019-04-16,-0.54,0.44
-0.227,0.067,-0.181,0.13,2.0,17.0,4.0,3.044,4.655,0.267,2.994,4.433,29.792,29.41,81.019,2019-04-17,-0.51,0.41
0.158,-0.329,-0.123,-0.385,3.0,18.0,4.0,3.078,4.774,0.339,3.023,4.493,29.091,29.346,78.793,2019-04-18,-0.5,0.46
0.101,0.038,0.154,-0.208,0.0,22.0,4.0,3.037,4.837,0.352,2.999,4.499,28.445,29.166,71.972,2019-04-22,-0.54,0.46
0.884,0.921,0.421,0.387,1.0,23.0,4.0,3.732,5.637,0.98,3.698,5.23,29.666,29.266,78.043,2019-04-23,-0.57,0.49
-0.219,0.018,0.602,0.825,2.0,24.0,4.0,3.372,5.401,0.61,3.35,4.922,29.771,29.367,72.678,2019-04-24,-0.57,0.4
-0.037,-0.127,-0.451,-0.171,3.0,25.0,4.0,3.213,5.342,0.459,3.184,4.791,29.428,29.379,70.55,2019-04-25,-0.57,0.4
0.469,0.231,0.162,-0.109,4.0,26.0,4.0,3.537,5.759,0.738,3.493,5.131,29.918,29.487,70.643,2019-04-26,-0.55,0.49
0.107,0.328,0.747,0.505,0.0,29.0,4.0,3.506,5.831,0.676,3.455,5.129,30.212,29.632,70.674,2019-04-29,-0.53,0.43
0.095,-0.044,-0.518,-0.117,1.0,30.0,4.0,3.482,5.896,0.616,3.408,5.116,30.321,29.77,83.975,2019-04-30,-0.54,0.43
-0.75,0.2,-0.026,0.517,2.0,1.0,5.0,2.654,5.163,-0.108,2.573,4.311,28.298,29.475,65.911,2019-05-01,-0.5,0.37
-0.212,-0.76,-0.782,-1.022,3.0,2.0,5.0,2.356,4.941,-0.257,2.273,4.026,25.896,28.759,62.402,2019-05-02,-0.52,0.33
0.964,0.552,0.99,0.241,4.0,3.0,5.0,3.172,5.825,0.56,3.08,4.845,25.961,28.2,65.081,2019-05-03,-0.51,0.46
-0.447,-0.357,-1.058,-0.694,0.0,6.0,5.0,2.642,5.382,0.091,2.541,4.33,24.666,27.493,59.736,2019-05-06,-0.49,0.35
-1.651,-0.827,-1.229,0.142,1.0,7.0,5.0,0.946,3.78,-1.269,0.869,2.67,19.508,25.896,43.782,2019-05-07,-0.44,0.27
-0.161,-0.517,0.373,-1.147,2.0,8.0,5.0,0.728,3.612,-1.146,0.682,2.463,14.875,23.692,44.256,2019-05-08,-0.37,0.27
-0.302,-0.759,-1.284,-0.687,3.0,9.0,5.0,0.372,3.309,-1.162,0.366,2.125,10.381,21.03,40.835,2019-05-09,-0.3,0.25
0.372,0.533,-0.388,0.114,4.0,10.0,5.0,0.674,3.657,-0.629,0.707,2.438,7.595,18.343,43.184,2019-05-10,-0.3,0.29
-2.413,-1.768,-0.848,-0.8,0.0,13.0,5.0,-1.787,1.28,-2.494,-1.68,0.025,-0.222,14.63,24.488,2019-05-13,-0.21,0.21
0.802,0.435,0.667,-0.707,1.0,14.0,5.0,-1.007,2.066,-1.343,-0.837,0.804,-4.545,10.795,31.785,2019-05-14,-0.19,0.27
0.584,0.215,-0.179,0.009,2.0,15.0,5.0,-0.464,2.629,-0.604,-0.242,1.353,-6.561,7.324,36.088,2019-05-15,-0.14,0.27
0.89,1.171,1.446,1.256,3.0,16.0,5.0,0.349,3.474,0.226,0.617,2.178,-6.042,4.651,38.729,2019-05-16,-0.13,0.24
-0.584,-0.231,-0.055,0.098,4.0,17.0,5.0,-0.314,2.9,-0.288,0.032,1.572,-6.906,2.339,35.876,2019-05-17,-0.13,0.19
-0.675,-1.096,-0.804,-0.583,0.0,20.0,5.0,-1.064,2.236,-0.775,-0.622,0.886,-9.044,0.063,33.082,2019-05-20,-0.07,0.16
0.85,0.526,0.803,0.425,1.0,21.0,5.0,-0.269,3.053,0.059,0.217,1.687,-8.691,-1.688,40.55,2019-05-21,-0.04,0.24
-0.282,-0.119,-0.102,0.071,2.0,22.0,5.0,-0.598,2.775,-0.179,-0.063,1.38,-8.96,-3.142,40.309,2019-05-22,-0.06,0.17
-1.191,-1.004,-1.6,-0.678,3.0,23.0,5.0,-1.819,1.608,-1.11,-1.22,0.187,-11.784,-4.871,30.834,2019-05-23,-0.05,0.19
0.135,0.164,0.524,-0.151,4.0,24.0,5.0,-1.694,1.747,-0.778,-1.041,0.316,-13.558,-6.608,32.978,2019-05-24,0.0,0.19
-0.838,-0.03,-0.66,-0.084,1.0,28.0,5.0,-2.539,0.927,-1.304,-1.82,-0.516,-16.681,-8.623,35.814,2019-05-28,0.01,0.16
-0.691,-1.707,-1.268,-1.406,2.0,29.0,5.0,-3.217,0.25,-1.607,-2.429,-1.191,-20.483,-10.995,34.069,2019-05-29,0.01,0.16
0.21,0.25,0.386,-0.119,3.0,30.0,5.0,-2.969,0.467,-1.115,-2.128,-0.96,-22.762,-13.348,36.343,2019-05-30,0.08,0.14
-1.32,-1.073,-0.944,-0.746,4.0,31.0,5.0,-4.293,-0.852,-1.974,-3.357,-2.264,-27.224,-16.123,30.152,2019-05-31,0.1,0.16
-0.277,-0.213,-0.789,-0.529,0.0,3.0,6.0,-4.502,-1.114,-1.805,-3.5,-2.497,-31.017,-19.102,37.226,2019-06-03,0.13,0.17
2.143,1.499,1.24,0.404,1.0,4.0,6.0,-2.311,1.011,0.265,-1.277,-0.34,-28.943,-21.07,44.813,2019-06-04,0.12,0.25
0.816,0.813,1.386,2.007,2.0,5.0,6.0,-1.503,1.814,0.858,-0.439,0.463,-25.163,-21.889,45.953,2019-06-05,0.06,0.19
0.614,0.878,0.769,0.37,3.0,6.0,6.0,-0.901,2.414,1.17,0.167,1.049,-20.531,-21.617,44.501,2019-06-06,0.05,0.19
1.05,1.152,1.078,0.861,4.0,7.0,6.0,0.1,3.425,1.757,1.157,2.036,-14.287,-20.151,52.216,2019-06-07,0.08,0.19
0.466,0.686,1.144,1.155,0.0,10.0,6.0,0.514,3.869,1.77,1.552,2.441,-8.165,-17.754,57.607,2019-06-10,0.05,0.17
-0.035,0.201,-0.242,0.604,1.0,11.0,6.0,0.443,3.831,1.389,1.458,2.359,-3.355,-14.874,53.78,2019-06-11,0.04,0.17
-0.204,-0.757,-0.134,-0.707,2.0,12.0,6.0,0.231,3.631,0.95,1.207,2.117,-0.018,-11.903,54.204,2019-06-12,0.03,0.17
0.41,0.231,0.254,0.122,3.0,13.0,6.0,0.621,4.021,1.083,1.547,2.467,3.539,-8.815,63.445,2019-06-13,-0.02,0.29
-0.161,-0.027,-0.082,0.02,4.0,14.0,6.0,0.452,3.868,0.739,1.334,2.263,5.913,-5.869,61.764,2019-06-14,-0.05,0.22
0.093,0.097,0.267,0.101,0.0,17.0,6.0,0.537,3.959,0.665,1.37,2.308,7.92,-3.111,68.341,2019-06-17,-0.1,0.22
0.972,1.157,0.628,0.587,1.0,18.0,6.0,1.477,4.883,1.297,2.228,3.184,11.643,-0.16,77.312,2019-06-18,-0.14,0.32
0.299,0.032,0.206,0.476,2.0,19.0,6.0,1.749,5.161,1.272,2.42,3.403,15.121,2.896,77.573,2019-06-19,-0.18,0.24
0.947,0.898,0.689,0.995,3.0,20.0,6.0,2.62,6.042,1.759,3.205,4.224,19.886,6.294,92.031,2019-06-20,-0.24,0.35
-0.126,0.206,0.524,0.105,4.0,21.0,6.0,2.455,5.915,1.308,2.962,4.022,23.095,9.654,93.545,2019-06-21,-0.26,0.27
-0.173,-0.311,-0.096,-0.044,0.0,24.0,6.0,2.247,5.742,0.91,2.684,3.779,24.939,12.711,88.854,2019-06-24,-0.27,0.27
-0.95,-0.284,-0.952,-0.191,1.0,25.0,6.0,1.303,4.832,-0.032,1.683,2.8,23.868,14.942,74.272,2019-06-25,-0.26,0.22
-0.123,-0.473,-0.104,-0.669,2.0,26.0,6.0,1.175,4.707,-0.125,1.5,2.627,22.469,16.448,70.176,2019-06-26,-0.23,0.25
0.382,-0.112,0.192,-0.219,3.0,27.0,6.0,1.54,5.062,0.205,1.802,2.938,22.006,17.559,66.587,2019-06-27,-0.23,0.33
0.576,0.501,0.359,0.455,4.0,28.0,6.0,2.075,5.596,0.621,2.271,3.425,22.736,18.595,67.313,2019-06-28,-0.3,0.38
0.767,1.153,0.791,1.312,0.0,1.0,7.0,2.781,6.302,1.102,2.897,4.078,24.85,19.846,71.777,2019-07-01,-0.31,0.33
0.293,-0.158,0.125,-0.227,1.0,2.0,7.0,3.021,6.564,1.113,3.056,4.272,26.914,21.26,75.416,2019-07-02,-0.31,0.32
0.767,0.761,0.746,0.453,2.0,3.0,7.0,3.718,7.26,1.493,3.645,4.901,30.045,23.017,76.809,2019-07-03,-0.33,0.37
-0.181,-0.06,-0.335,0.207,4.0,5.0,7.0,3.501,7.075,1.052,3.335,4.636,31.724,24.758,76.514,2019-07-05,-0.33,0.32
-0.484,-0.443,0.071,-0.15,0.0,8.0,7.0,2.999,6.612,0.457,2.753,4.09,31.524,26.111,70.859,2019-07-08,-0.33,0.25
0.124,0.038,-0.224,-0.478,1.0,9.0,7.0,3.092,6.715,0.464,2.76,4.125,31.302,27.15,66.961,2019-07-09,-0.31,0.29
0.451,0.707,0.715,0.802,2.0,10.0,7.0,3.494,7.124,0.728,3.071,4.465,31.844,28.088,67.796,2019-07-10,-0.31,0.32
0.229,-0.022,0.14,0.345,3.0,11.0,7.0,3.678,7.324,0.764,3.163,4.59,32.45,28.961,63.752,2019-07-11,-0.35,0.32
0.462,0.386,0.437,0.125,4.0,12.0,7.0,4.061,7.734,0.976,3.467,4.929,33.662,29.901,67.944,2019-07-12,-0.36,0.38
0.018,0.129,0.23,0.481,0.0,15.0,7.0,4.014,7.734,0.795,3.347,4.848,34.269,30.775,70.063,2019-07-15,-0.46,0.4
-0.34,-0.092,-0.253,-0.188,1.0,16.0,7.0,3.647,7.403,0.365,2.899,4.434,33.537,31.327,78.114,2019-07-16,-0.51,0.35
-0.653,-0.324,-0.563,-0.233,2.0,17.0,7.0,2.979,6.782,-0.232,2.172,3.73,31.015,31.265,70.759,2019-07-17,-0.48,0.33
0.358,-0.232,-0.374,-0.873,3.0,18.0,7.0,3.251,7.101,0.1,2.422,3.993,29.539,30.919,70.682,2019-07-18,-0.46,0.38
-0.618,0.258,0.093,0.852,4.0,19.0,7.0,2.584,6.515,-0.416,1.745,3.329,26.57,30.05,60.169,2019-07-19,-0.44,0.32
0.283,-0.509,0.027,-0.743,0.0,22.0,7.0,2.782,6.768,-0.106,1.942,3.53,24.613,28.962,56.584,2019-07-22,-0.41,0.33
0.685,0.508,0.4,0.43,1.0,23.0,7.0,3.361,7.389,0.459,2.507,4.104,24.429,28.056,59.606,2019-07-23,-0.4,0.4
0.469,0.455,0.276,0.135,2.0,24.0,7.0,3.674,7.802,0.739,2.846,4.461,25.131,27.471,57.408,2019-07-24,-0.46,0.44
-0.526,-0.109,0.014,0.583,3.0,25.0,7.0,3.052,7.294,0.171,2.24,3.877,24.127,26.802,53.884,2019-07-25,-0.49,0.35
0.739,0.387,0.512,-0.1,4.0,26.0,7.0,3.647,7.951,0.723,2.841,4.491,24.836,26.409,63.984,2019-07-26,-0.5,0.41
-0.162,-0.078,0.057,0.372,0.0,29.0,7.0,3.396,7.779,0.45,2.579,4.251,24.718,26.071,61.505,2019-07-29,-0.42,0.37
-0.258,-0.278,-0.443,-0.556,1.0,30.0,7.0,3.044,7.503,0.154,2.236,3.924,23.722,25.601,55.778,2019-07-30,-0.4,0.35
-1.089,0.007,-1.428,0.285,2.0,31.0,7.0,1.883,6.442,-0.756,1.114,2.81,20.055,24.492,45.117,2019-07-31,-0.36,0.25
-0.9,-0.126,-0.434,-1.19,3.0,1.0,8.0,0.932,5.561,-1.337,0.208,1.889,14.814,22.556,35.862,2019-08-01,-0.28,0.24
-0.728,-2.259,-1.057,-1.222,4.0,2.0,8.0,0.153,4.837,-1.664,-0.504,1.146,8.824,19.81,32.418,2019-08-02,-0.19,0.21
-2.978,-1.61,-3.157,-1.557,0.0,5.0,8.0,-2.927,1.911,-3.828,-3.448,-1.85,-2.936,15.261,24.386,2019-08-05,-0.05,0.22
1.302,-0.472,0.896,-1.273,1.0,6.0,8.0,-1.643,3.158,-1.995,-2.035,-0.531,-9.161,10.376,34.37,2019-08-06,0.0,0.21
0.077,0.269,-0.762,-0.088,2.0,7.0,8.0,-1.622,3.213,-1.533,-1.88,-0.445,-13.758,5.549,32.63,2019-08-07,0.03,0.19
1.876,1.61,2.433,1.314,3.0,8.0,8.0,0.144,4.966,0.269,-0.004,1.377,-12.886,1.862,44.582,2019-08-08,0.05,0.25
-0.662,-0.101,0.196,1.184,4.0,9.0,8.0,-0.61,4.305,-0.316,-0.644,0.706,-13.607,-1.232,40.945,2019-08-09,0.05,0.16
-1.196,-0.96,-0.931,-0.8,0.0,12.0,8.0,-1.919,3.122,-1.224,-1.789,-0.486,-16.801,-4.346,34.025,2019-08-12,0.07,0.14
1.476,1.229,0.136,-0.906,1.0,13.0,8.0,-0.561,4.486,0.199,-0.296,0.957,-15.716,-6.62,38.614,2019-08-13,0.12,0.21
-2.929,-1.67,-1.3,0.466,2.0,14.0,8.0,-3.621,1.579,-2.25,-3.192,-1.992,-21.525,-9.601,32.988,2019-08-14,0.15,0.14
0.246,-1.295,-0.498,-1.657,3.0,15.0,8.0,-3.382,1.788,-1.599,-2.823,-1.707,-25.272,-12.735,30.795,2019-08-15,0.16,0.14
1.443,1.294,1.388,0.651,4.0,16.0,8.0,-1.943,3.142,-0.123,-1.308,-0.255,-24.643,-15.117,36.779,2019-08-16,0.19,0.24
1.211,1.291,1.701,1.701,0.0,19.0,8.0,-0.758,4.259,0.859,-0.092,0.925,-21.08,-16.309,41.513,2019-08-19,0.11,0.22
-0.791,-0.251,-0.476,0.19,1.0,20.0,8.0,-1.571,3.463,0.055,-0.856,0.132,-19.894,-17.026,42.288,2019-08-20,0.05,0.16
0.825,0.174,0.631,0.104,2.0,21.0,8.0,-0.767,4.221,0.698,-0.03,0.93,-16.83,-16.987,47.171,2019-08-21,0.03,0.24
-0.051,0.353,-0.459,0.305,3.0,22.0,8.0,-0.848,4.138,0.518,-0.077,0.863,-14.355,-16.461,49.081,2019-08-22,0.02,0.21
-2.595,-0.411,-2.394,-0.678,4.0,23.0,8.0,-3.503,1.566,-1.706,-2.635,-1.743,-18.303,-16.829,50.245,2019-08-23,0.02,0.17
1.098,-1.631,0.742,-1.524,0.0,26.0,8.0,-2.372,2.614,-0.481,-1.461,-0.625,-18.693,-17.202,49.645,2019-08-26,0.05,0.22
-0.32,0.678,0.161,0.922,1.0,27.0,8.0,-2.687,2.291,-0.643,-1.717,-0.929,-19.521,-17.666,48.471,2019-08-27,0.08,0.16
0.655,-0.302,-0.264,-1.101,2.0,28.0,8.0,-1.998,2.913,0.009,-1.014,-0.268,-18.449,-17.822,44.419,2019-08-28,0.02,0.27
1.269,1.4,1.844,1.716,3.0,29.0,8.0,-0.719,4.104,1.01,0.242,0.969,-14.476,-17.153,50.636,2019-08-29,0.02,0.27
0.064,0.339,0.263,0.918,4.0,30.0,8.0,-0.636,4.132,0.859,0.294,1.012,-11.048,-15.932,54.926,2019-08-30,-0.01,0.17
-0.69,-0.886,-0.737,-0.956,1.0,3.0,9.0,-1.304,3.434,0.136,-0.383,0.318,-9.848,-14.715,47.562,2019-09-03,0.01,0.13
1.084,0.839,1.038,0.538,2.0,4.0,9.0,-0.213,4.43,0.966,0.666,1.36,-6.281,-13.028,63.614,2019-09-04,0.03,0.24
1.301,1.6,1.326,1.229,3.0,5.0,9.0,1.035,5.616,1.79,1.866,2.574,-0.366,-10.496,66.54,2019-09-05,0.05,0.19
0.091,-0.028,0.402,0.666,4.0,6.0,9.0,1.081,5.661,1.503,1.879,2.61,4.488,-7.499,62.87,2019-09-06,-0.06,0.17
-0.009,0.147,-0.105,0.272,0.0,9.0,9.0,1.036,5.604,1.195,1.796,2.55,8.218,-4.356,58.693,2019-09-09,-0.13,0.22
0.032,-0.336,-0.417,-0.583,1.0,10.0,9.0,1.043,5.578,0.982,1.756,2.53,11.123,-1.26,63.465,2019-09-10,-0.16,0.19
0.723,0.723,0.619,0.35,2.0,11.0,9.0,1.729,6.197,1.354,2.365,3.166,14.991,1.99,63.166,2019-09-11,-0.18,0.29
0.288,0.66,0.861,0.928,3.0,12.0,9.0,1.987,6.403,1.31,2.541,3.375,18.54,5.3,64.549,2019-09-12,-0.27,0.35
-0.072,-0.113,0.066,0.104,4.0,13.0,9.0,1.908,6.28,0.991,2.374,3.24,20.935,8.427,85.774,2019-09-13,-0.31,0.37
-0.314,-0.502,-0.407,-0.525,0.0,16.0,9.0,1.594,5.933,0.543,1.986,2.877,21.82,11.106,79.573,2019-09-16,-0.32,0.35
0.258,0.134,0.102,-0.025,1.0,17.0,9.0,1.828,6.131,0.64,2.15,3.066,22.883,13.461,84.016,2019-09-17,-0.32,0.32
0.034,0.054,-0.506,0.195,2.0,18.0,9.0,1.843,6.119,0.539,2.098,3.037,23.537,15.476,82.465,2019-09-18,-0.31,0.32
0.002,0.471,0.826,0.295,3.0,19.0,9.0,1.836,6.08,0.433,2.018,2.979,23.786,17.138,78.083,2019-09-19,-0.32,0.27
-0.49,-0.186,-0.615,-0.064,4.0,20.0,9.0,1.359,5.584,-0.046,1.475,2.452,22.536,18.218,70.605,2019-09-20,-0.31,0.24
-0.01,-0.571,-0.082,-0.828,0.0,23.0,9.0,1.364,5.526,-0.044,1.408,2.395,21.276,18.829,80.691,2019-09-23,-0.33,0.33
-0.842,0.294,-0.822,0.634,1.0,24.0,9.0,0.559,4.678,-0.715,0.549,1.535,18.038,18.671,60.836,2019-09-24,-0.31,0.24
0.616,-0.604,-0.165,-1.135,2.0,25.0,9.0,1.18,5.203,-0.079,1.112,2.095,16.753,18.288,53.924,2019-09-25,-0.29,0.32
